label,label_name,text,text_clean
0,ham,I wonder if you'll get this text?,i wonder if you ll get this text
0,ham,Today am going to college so am not able to atten the class.,today am going to college so am not able to atten the class
0,ham,"Some friends want me to drive em someplace, probably take a while",some friends want me to drive em someplace probably take a while
0,ham,Dont you have message offer,dont you have message offer
0,ham,This weekend is fine (an excuse not to do too much decorating),this weekend is fine an excuse not to do too much decorating
0,ham,When are you going to ride your bike?,when are you going to ride your bike
0,ham,Not getting anywhere with this damn job hunting over here!,not getting anywhere with this damn job hunting over here
0,ham,Go chase after her and run her over while she's crossing the street,go chase after her and run her over while she s crossing the street
0,ham,Babe ? I lost you ... :-(,babe i lost you
0,ham,Mum ask Ì_ to buy food home...,mum ask ì_ to buy food home
0,ham,"Babe! How goes that day ? What are you up to ? I miss you already, my Love ... * loving kiss* ... I hope everything goes well.",babe how goes that day what are you up to i miss you already my love loving kiss i hope everything goes well
0,ham,Those ducking chinchillas,those ducking chinchillas
0,ham,Kent vale lor... ÌÏ wait 4 me there ar?,kent vale lor ìï wait num me there ar
0,ham,I walked an hour 2 c u! doesnåÕt that show I care y wont u believe im serious?,i walked an hour num c u doesnåõt that show i care y wont u believe im serious
0,ham,"I don't know, same thing that's wrong everyso often, he panicks starts goin on bout not bein good enough Û_",i don t know same thing that s wrong everyso often he panicks starts goin on bout not bein good enough û_
0,ham,How are you with moneY...as in to you...money aint a thing....how are you sha!,how are you with money as in to you money aint a thing how are you sha
0,ham,Shall i send that exe to your mail id.,shall i send that exe to your mail id
0,ham,Apps class varaya elaya.,apps class varaya elaya
0,ham,Am not working but am up to eyes in philosophy so will text u later when a bit more free for chat...,am not working but am up to eyes in philosophy so will text u later when a bit more free for chat
0,ham,When did you get to the library,when did you get to the library
0,ham,Hi where you. You in home or calicut?,hi where you you in home or calicut
0,ham,Where you. What happen,where you what happen
0,ham,Its a big difference.  &lt;#&gt;  versus  &lt;#&gt;  every  &lt;#&gt; hrs,its a big difference lt gt versus lt gt every lt gt hrs
0,ham,Except theres a chick with huge boobs.,except theres a chick with huge boobs
0,ham,Hey i've booked the pilates and yoga lesson already... Haha,hey i ve booked the pilates and yoga lesson already haha
0,ham,"Have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. Have a great morning",have a lovely night and when you wake up to see this message i hope you smile knowing all is as should be have a great morning
0,ham,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true goodnite amp sweet dreams
0,ham,"Just making dinner, you ?",just making dinner you
0,ham,Its on in engalnd! But telly has decided it won't let me watch it and mia and elliot were kissing! Damn it!,its on in engalnd but telly has decided it won t let me watch it and mia and elliot were kissing damn it
0,ham,Watching ajith film ah?,watching ajith film ah
1,spam,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 87077 Get txting and tell ur mates. zed POBox 36504 W45WQ norm150p/tone 16+,free for 1st week no1 nokia tone num ur mob every week just txt nokia to num get txting and tell ur mates zed pobox num w45wq norm150p tone num
0,ham,My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!,my slave i want you to take num or num pictures of yourself today in bright light on your cell phone bright light
0,ham,Okay. I've seen it. So i should pick it on friday?,okay i ve seen it so i should pick it on friday
0,ham,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy! This is the message i sent days ago",thank you so much when we skyped wit kz and sura we didnt get the pleasure of your company hope you are good we ve given you ultimatum oh we are countin down to aburo enjoy this is the message i sent days ago
0,ham,"Dont give a monkeys wot they think and i certainly don't mind. Any friend of mine&all that! Just don't sleep wiv , that wud be annoyin!",dont give a monkeys wot they think and i certainly don t mind any friend of mine all that just don t sleep wiv that wud be annoyin
0,ham,Can you say what happen,can you say what happen
0,ham,Gettin rdy to ship comp,gettin rdy to ship comp
0,ham,I want to send something that can sell fast.  &lt;#&gt; k is not easy money.,i want to send something that can sell fast lt gt k is not easy money
0,ham,Delhi and chennai still silent.,delhi and chennai still silent
0,ham,Mmm so yummy babe ... Nice jolt to the suzy,mmm so yummy babe nice jolt to the suzy
0,ham,Misplaced your number and was sending texts to your old number. Wondering why i've not heard from you this year. All the best in your mcat. Got this number from my atlanta friends,misplaced your number and was sending texts to your old number wondering why i ve not heard from you this year all the best in your mcat got this number from my atlanta friends
0,ham,I have to take exam with march 3,i have to take exam with march num
0,ham,U GOIN OUT 2NITE?,u goin out 2nite
0,ham,Nothing will ever be easy. But don't be looking for a reason not to take a risk on life and love,nothing will ever be easy but don t be looking for a reason not to take a risk on life and love
0,ham,"Hmmm ... And imagine after you've come home from that having to rub my feet, make me dinner and help me get ready for my date ! Are you sure your ready for that kind of life ?",hmmm and imagine after you ve come home from that having to rub my feet make me dinner and help me get ready for my date are you sure your ready for that kind of life
0,ham,(You didn't hear it from me),you didn t hear it from me
0,ham,"That's very rude, you on campus?",that s very rude you on campus
0,ham,Busy here. Trying to finish for new year. I am looking forward to finally meeting you...,busy here trying to finish for new year i am looking forward to finally meeting you
0,ham,Was doing my test earlier. I appreciate you. Will call you tomorrow.,was doing my test earlier i appreciate you will call you tomorrow
0,ham,"Thats a bit weird, even ?- where is the do supposed to be happening? But good idea, sure they will be in pub!",thats a bit weird even where is the do supposed to be happening but good idea sure they will be in pub
0,ham,"Bloody hell, cant believe you forgot my surname Mr . Ill give u a clue, its spanish and begins with m...",bloody hell cant believe you forgot my surname mr ill give u a clue its spanish and begins with m
0,ham,"Cool, I'll text you in a few",cool i ll text you in a few
0,ham,Yup but not studying surfing lor. I'm in e lazy mode today.,yup but not studying surfing lor i m in e lazy mode today
0,ham,"I wonder if your phone battery went dead ? I had to tell you, I love you babe",i wonder if your phone battery went dead i had to tell you i love you babe
1,spam,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",win we have a winner mr t foley won an ipod more exciting prizes soon so keep an eye on ur mobile or visit url
0,ham,Hello my little party animal! I just thought I'd buzz you as you were with your friends ...*grins*... Reminding you were loved and send a naughty adoring kiss,hello my little party animal i just thought i d buzz you as you were with your friends grins reminding you were loved and send a naughty adoring kiss
0,ham,I thk 530 lor. But dunno can get tickets a not. Wat u doing now?,i thk num lor but dunno can get tickets a not wat u doing now
0,ham,LOOK AT THE FUCKIN TIME. WHAT THE FUCK YOU THINK IS UP,look at the fuckin time what the fuck you think is up
1,spam,UR awarded a City Break and could WIN a å£200 Summer Shopping spree every WK. Txt STORE to 88039.SkilGme.TsCs087147403231Winawk!Age16+å£1.50perWKsub,ur awarded a city break and could win a å num summer shopping spree every wk txt store to num skilgme tscs087147403231winawk age16 å num 50perwksub
1,spam,Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smsco.net costå£3.75max,congratulations u can claim num vip row a tickets num c blu in concert in november or blu gift guaranteed call num to claim ts cs url costå num 75max
1,spam,<Forwarded from 448712404000>Please CALL 08712404000 immediately as there is an urgent message waiting for you.,forwarded from num please call num immediately as there is an urgent message waiting for you
0,ham,Oic... I saw him too but i tot he din c me... I found a group liao...,oic i saw him too but i tot he din c me i found a group liao
